,model,audio,liwc,value,personality,linguistic,topic,trial,score,task
1116,NaiveBayes,False,True,True,False,False,False,1,0.1289870053160071,genre_clf
1117,NaiveBayes,False,True,True,False,False,False,2,0.08594211458948611,genre_clf
1118,NaiveBayes,False,True,True,False,False,False,3,0.1380685174246899,genre_clf
1119,NaiveBayes,False,True,True,False,False,False,4,0.10004430005906674,genre_clf
1120,MLPClassifier,False,True,True,False,False,False,0,0.5648257531010041,genre_clf
1121,MLPClassifier,False,True,True,False,False,False,1,0.5635705847607797,genre_clf
1122,MLPClassifier,False,True,True,False,False,False,2,0.5663762551683402,genre_clf
1123,MLPClassifier,False,True,True,False,False,False,3,0.5659332545776727,genre_clf
1124,MLPClassifier,False,True,True,False,False,False,4,0.5637182516243355,genre_clf
1125,LogisticRegression,False,True,False,True,False,False,0,0.5590667454223273,genre_clf
1126,LogisticRegression,False,True,False,True,False,False,1,0.5541199054932073,genre_clf
1127,LogisticRegression,False,True,False,True,False,False,2,0.5558180744240993,genre_clf
1128,LogisticRegression,False,True,False,True,False,False,3,0.5562610750147667,genre_clf
1129,LogisticRegression,False,True,False,True,False,False,4,0.5533815711754282,genre_clf
1130,NaiveBayes,False,True,False,True,False,False,0,0.1037359716479622,genre_clf
1131,NaiveBayes,False,True,False,True,False,False,1,0.09738629651506202,genre_clf
1132,NaiveBayes,False,True,False,True,False,False,2,0.06932959243945659,genre_clf
1133,NaiveBayes,False,True,False,True,False,False,3,0.08461311281748375,genre_clf
1134,NaiveBayes,False,True,False,True,False,False,4,0.05736857649143532,genre_clf
1135,MLPClassifier,False,True,False,True,False,False,0,0.5622415829887774,genre_clf
1136,MLPClassifier,False,True,False,True,False,False,1,0.5601742468989959,genre_clf
1137,MLPClassifier,False,True,False,True,False,False,2,0.5585499113998819,genre_clf
1138,MLPClassifier,False,True,False,True,False,False,3,0.5603219137625517,genre_clf
1139,MLPClassifier,False,True,False,True,False,False,4,0.5602480803307738,genre_clf
1140,LogisticRegression,False,True,False,False,True,False,0,0.558476077968104,genre_clf
1141,LogisticRegression,False,True,False,False,True,False,1,0.5540460720614294,genre_clf
1142,LogisticRegression,False,True,False,False,True,False,2,0.554415239220319,genre_clf
1143,LogisticRegression,False,True,False,False,True,False,3,0.5539722386296515,genre_clf
1144,LogisticRegression,False,True,False,False,True,False,4,0.5572209096278795,genre_clf
1145,NaiveBayes,False,True,False,False,True,False,0,0.0702155936207915,genre_clf
1146,NaiveBayes,False,True,False,False,True,False,1,0.07235676314235086,genre_clf
1147,NaiveBayes,False,True,False,False,True,False,2,0.06851742468989959,genre_clf
1148,NaiveBayes,False,True,False,False,True,False,3,0.051018901358535144,genre_clf
1149,NaiveBayes,False,True,False,False,True,False,4,0.07051092734790312,genre_clf
1150,MLPClassifier,False,True,False,False,True,False,0,0.5564825753101004,genre_clf
1151,MLPClassifier,False,True,False,False,True,False,1,0.5550059066745422,genre_clf
1152,MLPClassifier,False,True,False,False,True,False,2,0.5575162433549912,genre_clf
1153,MLPClassifier,False,True,False,False,True,False,3,0.5575162433549912,genre_clf
1154,MLPClassifier,False,True,False,False,True,False,4,0.5603957471943296,genre_clf
1155,LogisticRegression,False,True,False,False,False,True,0,0.5640135853514472,genre_clf
1156,LogisticRegression,False,True,False,False,False,True,1,0.5644565859421146,genre_clf
1157,LogisticRegression,False,True,False,False,False,True,2,0.5674099232132309,genre_clf
1158,LogisticRegression,False,True,False,False,False,True,3,0.5675575900767867,genre_clf
1159,LogisticRegression,False,True,False,False,False,True,4,0.5639397519196693,genre_clf
1160,NaiveBayes,False,True,False,False,False,True,0,0.07752510336680449,genre_clf
1161,NaiveBayes,False,True,False,False,False,True,1,0.07715593620791494,genre_clf
1162,NaiveBayes,False,True,False,False,False,True,2,0.06393975191966923,genre_clf
1163,NaiveBayes,False,True,False,False,False,True,3,0.08697578263437684,genre_clf
1164,NaiveBayes,False,True,False,False,False,True,4,0.09118428824571766,genre_clf
1165,MLPClassifier,False,True,False,False,False,True,0,0.5690342587123449,genre_clf
1166,MLPClassifier,False,True,False,False,False,True,1,0.5648257531010041,genre_clf
1167,MLPClassifier,False,True,False,False,False,True,2,0.5712492616656822,genre_clf
1168,MLPClassifier,False,True,False,False,False,True,3,0.5639397519196693,genre_clf
1169,MLPClassifier,False,True,False,False,False,True,4,0.5690342587123449,genre_clf
1170,LogisticRegression,False,False,True,True,False,False,0,0.53248670998228,genre_clf
1171,LogisticRegression,False,False,True,True,False,False,1,0.5321913762551683,genre_clf
1172,LogisticRegression,False,False,True,True,False,False,2,0.5318960425280567,genre_clf
1173,LogisticRegression,False,False,True,True,False,False,3,0.5339633786178382,genre_clf
1174,LogisticRegression,False,False,True,True,False,False,4,0.5337418783225044,genre_clf
1175,NaiveBayes,False,False,True,True,False,False,0,0.19875959834613113,genre_clf
1176,NaiveBayes,False,False,True,True,False,False,1,0.19396042528056703,genre_clf
1177,NaiveBayes,False,False,True,True,False,False,2,0.1732132309509746,genre_clf
1178,NaiveBayes,False,False,True,True,False,False,3,0.15948021264028353,genre_clf
1179,NaiveBayes,False,False,True,True,False,False,4,0.14596869462492618,genre_clf
1180,MLPClassifier,False,False,True,True,False,False,0,0.5522002362669817,genre_clf
1181,MLPClassifier,False,False,True,True,False,False,1,0.5579592439456585,genre_clf
1182,MLPClassifier,False,False,True,True,False,False,2,0.5538984051978736,genre_clf
1183,MLPClassifier,False,False,True,True,False,False,3,0.5529385705847608,genre_clf
1184,MLPClassifier,False,False,True,True,False,False,4,0.55190490253987,genre_clf
1185,LogisticRegression,False,False,True,False,True,False,0,0.564899586532782,genre_clf
1186,LogisticRegression,False,False,True,False,True,False,1,0.5651949202598937,genre_clf
1187,LogisticRegression,False,False,True,False,True,False,2,0.5629799173065564,genre_clf
1188,LogisticRegression,False,False,True,False,True,False,3,0.5677790903721205,genre_clf
1189,LogisticRegression,False,False,True,False,True,False,4,0.5634229178972239,genre_clf
1190,NaiveBayes,False,False,True,False,True,False,0,0.19056408741878322,genre_clf
1191,NaiveBayes,False,False,True,False,True,False,1,0.17675723567631424,genre_clf
1192,NaiveBayes,False,False,True,False,True,False,2,0.2360454813939752,genre_clf
1193,NaiveBayes,False,False,True,False,True,False,3,0.19728292971057296,genre_clf
1194,NaiveBayes,False,False,True,False,True,False,4,0.17550206733608978,genre_clf
1195,MLPClassifier,False,False,True,False,True,False,0,0.5681482575310101,genre_clf
1196,MLPClassifier,False,False,True,False,True,False,1,0.5694772593030124,genre_clf
1197,MLPClassifier,False,False,True,False,True,False,2,0.5688865918487891,genre_clf
1198,MLPClassifier,False,False,True,False,True,False,3,0.5677790903721205,genre_clf
1199,MLPClassifier,False,False,True,False,True,False,4,0.5690342587123449,genre_clf
1200,LogisticRegression,False,False,True,False,False,True,0,0.5569994093325458,genre_clf
1201,LogisticRegression,False,False,True,False,False,True,1,0.558402244536326,genre_clf
1202,LogisticRegression,False,False,True,False,False,True,2,0.5567040756054341,genre_clf
1203,LogisticRegression,False,False,True,False,False,True,3,0.5550797401063201,genre_clf
1204,LogisticRegression,False,False,True,False,False,True,4,0.5541937389249852,genre_clf
1205,NaiveBayes,False,False,True,False,False,True,0,0.1976520968694625,genre_clf
1206,NaiveBayes,False,False,True,False,False,True,1,0.20163910218546957,genre_clf
1207,NaiveBayes,False,False,True,False,False,True,2,0.24904016538688717,genre_clf
1208,NaiveBayes,False,False,True,False,False,True,3,0.20090076786769048,genre_clf
1209,NaiveBayes,False,False,True,False,False,True,4,0.19632309509746013,genre_clf
1210,MLPClassifier,False,False,True,False,False,True,0,0.5646042528056704,genre_clf
1211,MLPClassifier,False,False,True,False,False,True,1,0.5623154164205553,genre_clf
1212,MLPClassifier,False,False,True,False,False,True,2,0.5630537507383343,genre_clf
1213,MLPClassifier,False,False,True,False,False,True,3,0.5653425871234495,genre_clf
1214,MLPClassifier,False,False,True,False,False,True,4,0.5614294152392203,genre_clf
1215,LogisticRegression,False,False,False,True,True,False,0,0.5528647371529829,genre_clf
1216,LogisticRegression,False,False,False,True,True,False,1,0.5558919078558772,genre_clf
1217,LogisticRegression,False,False,False,True,True,False,2,0.5538245717660957,genre_clf
1218,LogisticRegression,False,False,False,True,True,False,3,0.5523479031305375,genre_clf
1219,LogisticRegression,False,False,False,True,True,False,4,0.5547105729474306,genre_clf
1220,NaiveBayes,False,False,False,True,True,False,0,0.3448759598346131,genre_clf
1221,NaiveBayes,False,False,False,True,True,False,1,0.3897666863555818,genre_clf
1222,NaiveBayes,False,False,False,True,True,False,2,0.30840224453632603,genre_clf
1223,NaiveBayes,False,False,False,True,True,False,3,0.30936207914943886,genre_clf
1224,NaiveBayes,False,False,False,True,True,False,4,0.37396633195510925,genre_clf
1225,MLPClassifier,False,False,False,True,True,False,0,0.5597312463083284,genre_clf
1226,MLPClassifier,False,False,False,True,True,False,1,0.5522002362669817,genre_clf
1227,MLPClassifier,False,False,False,True,True,False,2,0.5572947430596574,genre_clf
1228,MLPClassifier,False,False,False,True,True,False,3,0.5592144122858831,genre_clf
1229,MLPClassifier,False,False,False,True,True,False,4,0.5567040756054341,genre_clf
1230,LogisticRegression,False,False,False,True,False,True,0,0.5514619019492026,genre_clf
1231,LogisticRegression,False,False,False,True,False,True,1,0.5517572356763142,genre_clf
1232,LogisticRegression,False,False,False,True,False,True,2,0.5507235676314235,genre_clf
1233,LogisticRegression,False,False,False,True,False,True,3,0.5533077377436503,genre_clf
1234,LogisticRegression,False,False,False,True,False,True,4,0.5532339043118725,genre_clf
1235,NaiveBayes,False,False,False,True,False,True,0,0.3298139397519197,genre_clf
1236,NaiveBayes,False,False,False,True,False,True,1,0.37551683402244534,genre_clf
1237,NaiveBayes,False,False,False,True,False,True,2,0.33446544595392796,genre_clf
1238,NaiveBayes,False,False,False,True,False,True,3,0.3302569403425871,genre_clf
1239,NaiveBayes,False,False,False,True,False,True,4,0.3366066154754873,genre_clf
1240,MLPClassifier,False,False,False,True,False,True,0,0.5539722386296515,genre_clf
1241,MLPClassifier,False,False,False,True,False,True,1,0.5561134081512109,genre_clf
1242,MLPClassifier,False,False,False,True,False,True,2,0.5571470761961016,genre_clf
1243,MLPClassifier,False,False,False,True,False,True,3,0.5598789131718842,genre_clf
1244,MLPClassifier,False,False,False,True,False,True,4,0.5570732427643237,genre_clf
1245,LogisticRegression,False,False,False,False,True,True,0,0.5617985823981099,genre_clf
1246,LogisticRegression,False,False,False,False,True,True,1,0.5656379208505611,genre_clf
1247,LogisticRegression,False,False,False,False,True,True,2,0.5658594211458948,genre_clf
1248,LogisticRegression,False,False,False,False,True,True,3,0.5646780862374483,genre_clf
1249,LogisticRegression,False,False,False,False,True,True,4,0.5661547548730065,genre_clf
1250,NaiveBayes,False,False,False,False,True,True,0,0.3634081512108683,genre_clf
1251,NaiveBayes,False,False,False,False,True,True,1,0.38585351447135263,genre_clf
1252,NaiveBayes,False,False,False,False,True,True,2,0.40224453632604845,genre_clf
1253,NaiveBayes,False,False,False,False,True,True,3,0.4224748966331955,genre_clf
1254,NaiveBayes,False,False,False,False,True,True,4,0.39072652096869465,genre_clf
1255,MLPClassifier,False,False,False,False,True,True,0,0.5694772593030124,genre_clf
1256,MLPClassifier,False,False,False,False,True,True,1,0.5702155936207915,genre_clf
1257,MLPClassifier,False,False,False,False,True,True,2,0.5685174246898996,genre_clf
1258,MLPClassifier,False,False,False,False,True,True,3,0.5704370939161252,genre_clf
1259,MLPClassifier,False,False,False,False,True,True,4,0.5702155936207915,genre_clf
1260,LogisticRegression,True,True,True,False,False,False,0,0.6424985233313645,genre_clf
1261,LogisticRegression,True,True,True,False,False,False,1,0.6382900177200236,genre_clf
1262,LogisticRegression,True,True,True,False,False,False,2,0.6429415239220319,genre_clf
1263,LogisticRegression,True,True,True,False,False,False,3,0.6391021854695806,genre_clf
1264,LogisticRegression,True,True,True,False,False,False,4,0.6408003544004726,genre_clf
1265,NaiveBayes,True,True,True,False,False,False,0,0.18111340815121088,genre_clf
1266,NaiveBayes,True,True,True,False,False,False,1,0.17055522740696988,genre_clf
1267,NaiveBayes,True,True,True,False,False,False,2,0.19492025989367986,genre_clf
1268,NaiveBayes,True,True,True,False,False,False,3,0.1853219137625517,genre_clf
1269,NaiveBayes,True,True,True,False,False,False,4,0.19639692852923804,genre_clf
1270,MLPClassifier,True,True,True,False,False,False,0,0.6473715298287065,genre_clf
1271,MLPClassifier,True,True,True,False,False,False,1,0.6435321913762552,genre_clf
1272,MLPClassifier,True,True,True,False,False,False,2,0.6434583579444773,genre_clf
1273,MLPClassifier,True,True,True,False,False,False,3,0.6449350265800354,genre_clf
1274,MLPClassifier,True,True,True,False,False,False,4,0.6432368576491435,genre_clf
1275,LogisticRegression,True,True,False,True,False,False,0,0.6385853514471352,genre_clf
1276,LogisticRegression,True,True,False,True,False,False,1,0.6392498523331365,genre_clf
1277,LogisticRegression,True,True,False,True,False,False,2,0.6362965150620201,genre_clf
1278,LogisticRegression,True,True,False,True,False,False,3,0.6384376845835794,genre_clf
1279,LogisticRegression,True,True,False,True,False,False,4,0.6396928529238038,genre_clf
1280,NaiveBayes,True,True,False,True,False,False,0,0.15505020673360898,genre_clf
1281,NaiveBayes,True,True,False,True,False,False,1,0.1748375664500886,genre_clf
1282,NaiveBayes,True,True,False,True,False,False,2,0.17764323685764916,genre_clf
1283,NaiveBayes,True,True,False,True,False,False,3,0.1666420555227407,genre_clf
1284,NaiveBayes,True,True,False,True,False,False,4,0.1789722386296515,genre_clf
1285,MLPClassifier,True,True,False,True,False,False,0,0.6334170112226817,genre_clf
1286,MLPClassifier,True,True,False,True,False,False,1,0.6392498523331365,genre_clf
1287,MLPClassifier,True,True,False,True,False,False,2,0.6375516834022446,genre_clf
1288,MLPClassifier,True,True,False,True,False,False,3,0.6406526875369167,genre_clf
1289,MLPClassifier,True,True,False,True,False,False,4,0.646042528056704,genre_clf
1290,LogisticRegression,True,True,False,False,True,False,0,0.6392498523331365,genre_clf
1291,LogisticRegression,True,True,False,False,True,False,1,0.6345983461311282,genre_clf
1292,LogisticRegression,True,True,False,False,True,False,2,0.6378470171293562,genre_clf
1293,LogisticRegression,True,True,False,False,True,False,3,0.6432368576491435,genre_clf
1294,LogisticRegression,True,True,False,False,True,False,4,0.6402835203780272,genre_clf
1295,NaiveBayes,True,True,False,False,True,False,0,0.1706290608387478,genre_clf
1296,NaiveBayes,True,True,False,False,True,False,1,0.1708505611340815,genre_clf
1297,NaiveBayes,True,True,False,False,True,False,2,0.1634672179562906,genre_clf
1298,NaiveBayes,True,True,False,False,True,False,3,0.15822504430005907,genre_clf
1299,NaiveBayes,True,True,False,False,True,False,4,0.16974305965741288,genre_clf
1300,MLPClassifier,True,True,False,False,True,False,0,0.6458210277613704,genre_clf
1301,MLPClassifier,True,True,False,False,True,False,1,0.6378470171293562,genre_clf
1302,MLPClassifier,True,True,False,False,True,False,2,0.643679858239811,genre_clf
